# {"t_start": 1574979765.983704} 
r,l,t
223.9825,201,2571.001872
209.25984,201,2571.488312
214.2471,201,2571.488404
222.5228,201,2571.488443
228.66446,201,2571.488473
178.95807,201,2571.488501
221.22171,201,2571.488527
240.72824,201,2571.488553
176.75806,201,2571.48858
175.85147,201,2571.488605
200.73776,201,2571.488631
232.6972,201,2571.488657
177.30971,201,2571.488682
226.5519,201,2571.970414
176.91676,201,2571.970504
220.09868,201,2571.970543
212.76134,201,2571.970572
214.17255,201,2571.9706
235.03764,201,2571.970627
176.05183,201,2571.970654
218.54091,201,2571.97068
228.32306,201,2571.970705
179.97833,201,2571.97073
202.01436,201,2571.970755
173.88571,201,2571.970781
234.2613,201,2572.459993
227.34863,201,2572.460084
212.4195,201,2572.460124
222.71011,201,2572.460153
216.33069,201,2572.460181
175.61288,201,2572.460207
224.28966,201,2572.460233
176.08076,201,2572.460259
227.95518,201,2572.460285
216.6947,201,2572.46031
242.11852,201,2572.460335
211.84512,201,2572.460361
232.46547,201,2572.945726
177.6962,201,2572.945816
178.57928,201,2572.945854
209.65205,201,2572.945885
226.08443,201,2572.945912
230.00691,201,2572.945939
215.26881,201,2572.945965
175.44952,201,2572.945991
209.80678,201,2572.946017
223.0376,201,2572.946043
219.67241,201,2572.946068
177.8192,201,2572.946093
180.7772,201,2573.43003
176.39532,201,2573.430122
238.00447,201,2573.430164
177.72214,201,2573.430197
173.62106,201,2573.430228
226.84525,201,2573.430258
216.85344,201,2573.430286
176.00455,201,2573.430315
215.50784,201,2573.430343
223.05838,201,2573.430371
178.31537,201,2573.430399
240.6006,201,2573.430426
220.99997,201,2573.915453
237.2206,201,2573.915543
236.32747,201,2573.915583
182.51463,201,2573.915613
225.83746,201,2573.915641
175.29836,201,2573.915669
176.92578,201,2573.915696
211.57707,201,2573.915722
210.94887,201,2573.915748
213.14548,201,2573.915774
223.3942,201,2573.9158
177.10823,201,2573.915826
174.59955,201,2574.414628
208.36873,201,2574.41472
225.97162,201,2574.414754
224.45226,201,2574.414783
216.77048,201,2574.41481
223.56514,201,2574.414836
223.33511,201,2574.414861
225.7119,201,2574.414886
178.4306,201,2574.414911
223.59073,201,2574.414935
175.41402,201,2574.41496
173.78136,201,2574.414985
213.6892,201,2574.903258
224.46626,201,2574.903349
223.7618,201,2574.903389
175.17867,201,2574.903419
230.03767,201,2574.903448
219.01004,201,2574.903475
212.63635,201,2574.903501
219.58003,201,2574.903528
221.47192,201,2574.903554
237.03395,201,2574.903581
219.87712,201,2574.903607
177.30064,201,2574.903638
212.633,201,2575.388246
175.21663,201,2575.388336
178.29562,201,2575.388375
177.0294,201,2575.388405
218.89745,201,2575.388433
179.44144,201,2575.388459
179.64568,201,2575.388486
176.47449,201,2575.388512
215.3127,201,2575.388538
240.06934,201,2575.388563
218.21196,201,2575.388588
176.10506,201,2575.388614
223.13501,201,2575.877548
204.46495,201,2575.877637
229.12915,201,2575.877671
178.42159,201,2575.877699
179.27419,201,2575.877725
237.01607,201,2575.877751
207.50418,201,2575.877776
214.11205,201,2575.877802
181.65797,201,2575.877827
223.0205,201,2575.877852
225.504,201,2575.877877
219.28178,201,2575.877902
212.42253,201,2576.361544
213.14532,201,2576.361634
174.90823,201,2576.361673
199.38249,201,2576.361702
216.58444,201,2576.36173
217.58142,201,2576.361757
174.78653,201,2576.361783
230.02473,201,2576.361809
231.29631,201,2576.361834
231.70169,201,2576.36186
227.77432,201,2576.361885
221.14902,201,2576.36191
232.27596,201,2576.877751
228.5905,201,2576.877825
206.7488,201,2576.877859
173.5351,201,2576.877887
209.25478,201,2576.877913
221.71382,201,2576.87794
215.50006,201,2576.877965
173.32028,201,2576.87799
210.40544,201,2576.878015
214.04039,201,2576.87804
208.94563,201,2576.878066
221.10443,201,2576.878091
223.14754,201,2577.369597
224.83075,201,2577.369687
174.7202,201,2577.369726
215.69638,201,2577.369755
219.63925,201,2577.369783
179.48157,201,2577.36981
174.20325,201,2577.369836
174.6144,201,2577.369862
211.89966,201,2577.369887
215.93718,201,2577.369913
175.8778,201,2577.369938
227.78685,201,2577.369962
179.32077,201,2577.876238
223.22386,201,2577.87633
223.85052,201,2577.876369
222.07759,201,2577.876398
218.88005,201,2577.876425
223.15782,201,2577.876452
231.53764,201,2577.876477
209.51593,201,2577.876503
180.08441,201,2577.876528
208.028,201,2577.876553
176.59244,201,2577.876578
176.53366,201,2577.876604
178.46257,201,2578.373512
215.99176,201,2578.3736
229.83008,201,2578.373633
236.28452,201,2578.373662
204.62477,201,2578.373689
217.51965,201,2578.373715
209.32767,201,2578.37374
220.46135,201,2578.373766
210.50587,201,2578.373791
228.54916,201,2578.373816
175.05923,201,2578.373842
232.64487,201,2578.373867
174.22968,201,2578.870422
229.39473,201,2578.870518
174.44028,201,2578.870557
216.67084,201,2578.870587
225.56412,201,2578.870615
230.94196,201,2578.870641
173.47694,201,2578.870667
174.4788,201,2578.870693
175.98172,201,2578.870719
224.10245,201,2578.870744
227.13152,201,2578.87077
213.50417,201,2578.870795
176.9804,201,2579.354759
224.00687,201,2579.354848
236.2314,201,2579.354882
216.12868,201,2579.354911
217.40817,201,2579.354938
232.00131,201,2579.354964
174.13376,201,2579.35499
176.3846,201,2579.355015
201.57759,201,2579.355041
220.57391,201,2579.355066
215.82452,201,2579.355092
213.96106,201,2579.355117
176.64919,201,2579.842651
208.11,201,2579.842739
226.28253,201,2579.842774
222.86192,201,2579.842802
175.5822,201,2579.842829
178.41325,201,2579.842855
175.01343,201,2579.84288
230.24666,201,2579.842906
223.07173,201,2579.842932
212.75734,201,2579.842957
206.95598,201,2579.842981
176.41219,201,2579.843006
224.71748,201,2580.329094
173.55284,201,2580.329183
177.99115,201,2580.329219
216.45493,201,2580.329247
181.36398,201,2580.329274
225.04898,201,2580.329299
238.2052,201,2580.329325
214.86372,201,2580.32935
243.36885,201,2580.329375
210.04395,201,2580.3294
174.753,201,2580.329425
210.34932,201,2580.32945
215.36174,201,2580.817221
219.25403,201,2580.817309
213.17552,201,2580.817343
173.50874,201,2580.817371
210.76477,201,2580.817398
176.02399,201,2580.817424
180.21799,201,2580.817449
216.27936,201,2580.817474
201.75337,201,2580.817499
205.61809,201,2580.817524
173.8323,201,2580.817549
222.49396,201,2580.817574
210.80664,201,2581.299408
224.19078,201,2581.299499
230.11687,201,2581.299537
220.40536,201,2581.299567
224.13448,201,2581.299596
177.62904,201,2581.299623
221.35776,201,2581.299649
174.28741,201,2581.299675
223.38112,201,2581.299701
224.66736,201,2581.299732
214.88052,201,2581.299759
220.80174,201,2581.299785
177.67426,201,2581.784092
178.3014,201,2581.784181
237.18958,201,2581.784216
230.45238,201,2581.784246
235.58896,201,2581.784273
210.7435,201,2581.784299
232.5467,201,2581.784324
232.94131,201,2581.78435
223.26839,201,2581.784375
230.50266,201,2581.7844
225.38068,201,2581.784425
210.795,201,2581.784451
211.63405,201,2582.282382
218.63057,201,2582.28247
230.90915,201,2582.282504
222.34969,201,2582.282533
204.37828,201,2582.28256
224.6212,201,2582.282586
231.13869,201,2582.282612
215.36017,201,2582.282637
201.99388,201,2582.282662
210.62758,201,2582.282687
224.69118,201,2582.282712
214.18207,201,2582.282737
205.3872,201,2582.770706
216.47914,201,2582.770798
224.7425,201,2582.770837
181.07246,201,2582.770867
209.52684,201,2582.770895
224.29195,201,2582.770922
225.92085,201,2582.770949
176.618,201,2582.770975
223.02844,201,2582.771001
175.53848,201,2582.771027
223.38766,201,2582.771052
208.6436,201,2582.771077
238.83858,201,2583.254334
176.84262,201,2583.254424
174.54744,201,2583.254461
232.4437,201,2583.254491
181.50731,201,2583.254518
203.10605,201,2583.254545
176.05923,201,2583.254571
231.58575,201,2583.254597
223.43953,201,2583.254623
178.25713,201,2583.254648
206.37152,201,2583.254674
217.52815,201,2583.254699
210.67136,201,2583.743101
232.68422,201,2583.74319
174.16953,201,2583.743228
223.39955,201,2583.743258
220.91876,201,2583.743286
222.98404,201,2583.743312
222.02551,201,2583.743338
227.33023,201,2583.743364
177.68857,201,2583.743389
215.01132,201,2583.743415
235.70389,201,2583.74344
174.7065,201,2583.743466
214.46089,201,2605.880842
178.81236,201,2605.880934
217.82048,201,2605.88097
175.09174,201,2605.880999
225.16156,201,2605.881026
176.16325,201,2605.881051
237.30156,201,2605.881077
221.75641,201,2605.881102
178.50346,201,2605.881127
214.88164,201,2605.881152
176.5394,201,2605.881177
210.01006,201,2605.881202
223.75276,201,2606.360906
226.1768,201,2606.360995
214.57588,201,2606.36103
221.10802,201,2606.361058
215.67245,201,2606.361085
173.5351,201,2606.361111
178.49294,201,2606.361137
177.88905,201,2606.361162
176.30252,201,2606.361188
212.13748,201,2606.361213
220.1327,201,2606.361239
175.94545,201,2606.361264
175.14772,201,2606.848344
212.56566,201,2606.848435
208.65787,201,2606.848473
227.34578,201,2606.848504
224.36086,201,2606.848532
207.24788,201,2606.84856
245.38849,201,2606.848587
221.04443,201,2606.848614
173.89497,201,2606.84864
175.98216,201,2606.848667
236.8175,201,2606.848693
226.70334,201,2606.848719
224.06276,201,2607.348245
240.47092,201,2607.348337
221.80127,201,2607.348375
206.91016,201,2607.348406
175.68457,201,2607.348434
176.53107,201,2607.348461
219.05345,201,2607.348487
232.64215,201,2607.348513
177.89998,201,2607.348539
234.44135,201,2607.348565
174.2352,201,2607.34859
174.2194,201,2607.348617
231.702,201,2607.855185
209.03102,201,2607.855277
208.98547,201,2607.855316
215.60074,201,2607.855347
224.62881,201,2607.855375
180.36678,201,2607.855402
220.1683,201,2607.855428
211.16644,201,2607.855455
213.03172,201,2607.855481
176.44374,201,2607.855507
201.03949,201,2607.855533
216.29399,201,2607.855559
224.38365,201,2608.341836
222.72934,201,2608.341928
201.82812,201,2608.341965
174.84781,201,2608.341996
205.2338,201,2608.342023
221.39922,201,2608.34205
174.37721,201,2608.342077
227.91562,201,2608.342103
178.11856,201,2608.342129
222.15329,201,2608.342155
182.93027,201,2608.34218
239.80104,201,2608.342206
177.02765,201,2608.838244
176.11246,201,2608.83834
223.26842,201,2608.838389
224.02882,201,2608.838425
233.01634,201,2608.838455
211.66945,201,2608.838482
209.05463,201,2608.838509
221.85893,201,2608.838536
213.83345,201,2608.838562
223.37485,201,2608.838589
216.05602,201,2608.838615
238.30316,201,2608.83864
224.08853,201,2609.327063
215.52226,201,2609.327154
173.98036,201,2609.327193
221.96907,201,2609.327223
177.37886,201,2609.327251
174.5187,201,2609.327278
222.2416,201,2609.327308
214.81396,201,2609.327336
241.61128,201,2609.327362
175.9304,201,2609.327387
229.68935,201,2609.327413
182.89743,201,2609.327438
229.80734,201,2609.811534
173.60161,201,2609.811622
227.21812,201,2609.811661
207.55759,201,2609.811691
232.10057,201,2609.811719
173.75012,201,2609.811747
222.82983,201,2609.811773
174.72449,201,2609.811799
175.57117,201,2609.811825
208.28783,201,2609.811851
179.36499,201,2609.811876
240.26543,201,2609.811901
224.01402,201,2610.29872
174.74991,201,2610.29881
215.7856,201,2610.298849
228.98808,201,2610.298879
215.58336,201,2610.298907
221.69946,201,2610.298933
239.01584,201,2610.298958
231.77191,201,2610.298984
234.87138,201,2610.29901
211.58195,201,2610.299035
224.0409,201,2610.299061
204.70592,201,2610.299086
218.23619,201,2610.782143
219.29626,201,2610.782234
230.62863,201,2610.782272
230.11095,201,2610.782302
223.25758,201,2610.782329
230.77075,201,2610.782356
205.759,201,2610.782382
201.69841,201,2610.782408
208.95738,201,2610.782434
222.88124,201,2610.782459
221.53145,201,2610.782484
177.03831,201,2610.78251
184.55688,201,2611.264881
213.6665,201,2611.264971
176.1452,201,2611.265011
177.22395,201,2611.26504
228.78328,201,2611.265067
173.60585,201,2611.265094
215.19894,201,2611.26512
174.34683,201,2611.265145
222.06389,201,2611.265171
178.97343,201,2611.265196
215.91646,201,2611.265221
173.59654,201,2611.265246
176.67148,201,2611.750587
177.6853,201,2611.750677
222.12065,201,2611.750711
211.19434,201,2611.750739
212.62677,201,2611.750765
209.65715,201,2611.750791
210.08296,201,2611.750816
210.72964,201,2611.750842
176.72704,201,2611.750867
228.66205,201,2611.750892
223.0764,201,2611.750917
230.44919,201,2611.750942
175.66373,201,2612.232178
174.90352,201,2612.232267
212.07971,201,2612.232303
221.80327,201,2612.232332
179.86539,201,2612.232359
182.25342,201,2612.232385
223.23082,201,2612.23241
211.67314,201,2612.232436
216.27592,201,2612.232461
232.80452,201,2612.232486
175.13979,201,2612.232511
217.6433,201,2612.232537
223.66383,201,2612.716235
218.22464,201,2612.716323
233.19585,201,2612.716357
221.93538,201,2612.716386
174.22615,201,2612.716413
231.24956,201,2612.716439
241.14381,201,2612.716465
231.3709,201,2612.71649
204.96352,201,2612.716516
209.38998,201,2612.716541
222.9858,201,2612.716566
211.10399,201,2612.716591
212.65594,201,2613.206135
174.19836,201,2613.206224
223.13669,201,2613.206262
214.68323,201,2613.206292
178.8853,201,2613.206321
222.28026,201,2613.206349
180.72163,201,2613.206376
218.2461,201,2613.206403
180.57954,201,2613.206429
226.74644,201,2613.206456
229.6092,201,2613.206482
216.75682,201,2613.206508
214.16934,201,2613.69039
210.89993,201,2613.690477
176.38605,201,2613.690512
204.93768,201,2613.690541
220.3299,201,2613.690568
176.82945,201,2613.690594
178.92302,201,2613.69062
224.31084,201,2613.690645
218.3791,201,2613.690671
176.92017,201,2613.690696
221.99786,201,2613.690721
178.65453,201,2613.690746
213.95232,201,2614.175489
213.9137,201,2614.175577
211.79323,201,2614.175612
202.98405,201,2614.17564
200.67123,201,2614.175668
174.9661,201,2614.175694
236.15205,201,2614.17572
218.0449,201,2614.175745
203.23383,201,2614.175771
177.34825,201,2614.175796
213.45998,201,2614.175821
178.28912,201,2614.175847
215.10863,201,2614.666153
173.78456,201,2614.666241
224.79515,201,2614.666276
176.61765,201,2614.666305
175.72672,201,2614.666332
209.36797,201,2614.666358
178.4456,201,2614.666383
173.55199,201,2614.666409
222.93933,201,2614.666434
225.14574,201,2614.666459
211.88176,201,2614.666484
216.05835,201,2614.666509
174.36752,201,2615.156224
183.34015,201,2615.156312
228.41617,201,2615.156347
177.2219,201,2615.156376
242.201,201,2615.156403
212.22281,201,2615.156429
215.46823,201,2615.156455
207.41911,201,2615.156481
179.92288,201,2615.156507
176.92348,201,2615.156532
225.88174,201,2615.156558
214.72633,201,2615.156583
229.72473,201,2615.655154
230.4657,201,2615.655244
180.35654,201,2615.655282
174.7301,201,2615.655317
212.1103,201,2615.655348
180.24269,201,2615.655376
176.95644,201,2615.655404
177.64992,201,2615.655432
225.99266,201,2615.655459
212.09787,201,2615.655486
211.14537,201,2615.655513
176.13629,201,2615.65554
221.42412,201,2616.143408
230.22661,201,2616.143498
173.69696,201,2616.143537
176.42236,201,2616.143567
177.10454,201,2616.143595
209.3486,201,2616.143622
216.18437,201,2616.143649
240.15904,201,2616.143676
179.3885,201,2616.143702
177.30603,201,2616.143727
215.93237,201,2616.143753
231.19609,201,2616.143778
212.12622,201,2616.626436
235.29294,201,2616.626526
223.76917,201,2616.626565
237.31804,201,2616.626595
222.2704,201,2616.626623
180.05214,201,2616.626649
240.69855,201,2616.626676
178.80424,201,2616.626702
236.70604,201,2616.626728
231.1233,201,2616.626754
222.48138,201,2616.62678
239.48111,201,2616.626806
218.60228,201,2617.116135
223.21643,201,2617.116226
231.76158,201,2617.116261
173.5725,201,2617.116289
233.66945,201,2617.116315
214.81126,201,2617.116341
223.18085,201,2617.116366
218.69913,201,2617.116391
177.54008,201,2617.116415
209.42784,201,2617.11644
176.15514,201,2617.116465
179.65373,201,2617.116489
209.80371,201,2617.6042
222.19702,201,2617.604284
213.81929,201,2617.60432
230.81918,201,2617.604349
177.54295,201,2617.604376
177.65573,201,2617.604402
221.15253,201,2617.604427
174.96399,201,2617.604453
176.46603,201,2617.604479
220.81807,201,2617.604504
241.41582,201,2617.604529
216.24478,201,2617.604554
215.87166,201,2618.114721
202.79677,201,2618.114811
232.48033,201,2618.114846
236.52788,201,2618.114875
215.71988,201,2618.114901
178.5696,201,2618.114927
177.05072,201,2618.114952
180.70836,201,2618.114977
227.88678,201,2618.115002
210.99443,201,2618.115027
174.7798,201,2618.115052
208.78624,201,2618.115076
228.92883,201,2618.599741
229.83015,201,2618.599831
229.33264,201,2618.599866
222.10425,201,2618.599894
227.56422,201,2618.599921
206.01767,201,2618.599947
220.52463,201,2618.599972
176.654,201,2618.599997
224.2783,201,2618.600022
220.23326,201,2618.600048
237.5549,201,2618.600072
233.73244,201,2618.600097
174.96927,201,2619.091243
221.08281,201,2619.091334
222.96384,201,2619.091372
175.56863,201,2619.091403
215.17424,201,2619.091431
215.53343,201,2619.091457
223.38853,201,2619.091483
216.40047,201,2619.09151
215.42747,201,2619.091536
181.28163,201,2619.091562
238.11058,201,2619.091587
221.77275,201,2619.091613
203.17067,201,2619.576387
206.22835,201,2619.576477
211.79161,201,2619.576516
227.40616,201,2619.576546
212.9837,201,2619.576575
217.50807,201,2619.576602
219.31767,201,2619.576628
212.70448,201,2619.576655
215.75198,201,2619.57668
178.87889,201,2619.576706
237.71016,201,2619.576732
209.58154,201,2619.576757
180.53691,201,2620.063829
177.11505,201,2620.063921
223.59448,201,2620.06396
179.22871,201,2620.06399
206.47163,201,2620.064018
209.77036,201,2620.064045
214.42963,201,2620.064072
241.57913,201,2620.064098
208.088,201,2620.064124
180.34828,201,2620.064151
178.00685,201,2620.064176
180.3986,201,2620.064202
215.47713,201,2620.546721
